	time		p1		p2
   4.8200000e+00   3.7598219e-01  -1.3488807e-02
   4.8300000e+00   3.7561185e-01  -1.3318268e-02
   4.8400000e+00   3.7549907e-01  -1.3245046e-02
   4.8500000e+00   3.7546955e-01  -1.3212290e-02
   4.8600000e+00   3.7546317e-01  -1.3195225e-02
   4.8700000e+00   3.7546267e-01  -1.3185590e-02
   4.8800000e+00   3.7546351e-01  -1.3179752e-02
   4.8900000e+00   3.7546455e-01  -1.3176008e-02
   4.9000000e+00   3.7546551e-01  -1.3173605e-02
   4.9100000e+00   3.7546637e-01  -1.3172000e-02
   4.9200000e+00   3.7546716e-01  -1.3170893e-02
   4.9300000e+00   3.7546787e-01  -1.3170117e-02
   4.9400000e+00   3.7546854e-01  -1.3169554e-02
   4.9500000e+00   3.7546917e-01  -1.3169139e-02
   4.9600000e+00   3.7546979e-01  -1.3168815e-02
   4.9700000e+00   3.7547040e-01  -1.3168548e-02
   4.9800000e+00   3.7547100e-01  -1.3168319e-02
   4.9900000e+00   3.7547159e-01  -1.3168117e-02
   5.0000000e+00   3.7547217e-01  -1.3167934e-02
   5.0100000e+00   3.7547274e-01  -1.3167762e-02
   5.0200000e+00   3.7547331e-01  -1.3167599e-02
   5.0300000e+00   3.7547387e-01  -1.3167440e-02
   5.0400000e+00   3.7547443e-01  -1.3167284e-02
   5.0500000e+00   3.7547500e-01  -1.3167131e-02
   5.0600000e+00   3.7547556e-01  -1.3166979e-02
   5.0700000e+00   3.7547611e-01  -1.3166829e-02
   5.0800000e+00   3.7547666e-01  -1.3166681e-02
   5.0900000e+00   3.7547721e-01  -1.3166535e-02
   5.1000000e+00   3.7547775e-01  -1.3166391e-02
   5.1100000e+00   3.7547829e-01  -1.3166246e-02
   5.1200000e+00   3.7547883e-01  -1.3166101e-02
   5.1300000e+00   3.7547937e-01  -1.3165956e-02
   5.1400000e+00   3.7547991e-01  -1.3165811e-02
   5.1500000e+00   3.7548045e-01  -1.3165668e-02
   5.1600000e+00   3.7548098e-01  -1.3165525e-02
   5.1700000e+00   3.7548151e-01  -1.3165385e-02
   5.1800000e+00   3.7548203e-01  -1.3165245e-02
   5.1900000e+00   3.7548255e-01  -1.3165107e-02
   5.2000000e+00   3.7548307e-01  -1.3164970e-02
   5.2100000e+00   3.8092297e-01  -1.4565474e-02
   5.2200000e+00   3.8045982e-01  -1.4514511e-02
   5.2300000e+00   3.8019124e-01  -1.4475251e-02
   5.2400000e+00   3.8000334e-01  -1.4437256e-02
   5.2500000e+00   3.7984009e-01  -1.4400137e-02
   5.2600000e+00   3.7970723e-01  -1.4363897e-02
   5.2700000e+00   3.7958997e-01  -1.4328702e-02
   5.2800000e+00   3.7948735e-01  -1.4294979e-02
   5.2900000e+00   3.7939624e-01  -1.4263408e-02
   5.3000000e+00   3.7931119e-01  -1.4234544e-02
   5.3100000e+00   3.7923280e-01  -1.4208634e-02
   5.3200000e+00   3.7916510e-01  -1.4186139e-02
   5.3300000e+00   3.8330927e-01  -1.4901807e-02
   5.3400000e+00   3.8308824e-01  -1.4843155e-02
   5.3500000e+00   3.8288090e-01  -1.4786282e-02
   5.3600000e+00   3.8272070e-01  -1.4738960e-02
   5.3700000e+00   3.8259892e-01  -1.4699197e-02
   5.3800000e+00   3.8251705e-01  -1.4666251e-02
   5.3900000e+00   3.8246135e-01  -1.4639639e-02
   5.4000000e+00   3.8242406e-01  -1.4618511e-02
   5.4100000e+00   3.8239996e-01  -1.4601274e-02
   5.4200000e+00   3.8238022e-01  -1.4587410e-02
   5.4300000e+00   3.8236859e-01  -1.4575866e-02
   5.4400000e+00   3.8236210e-01  -1.4566123e-02
   5.4500000e+00   3.8235654e-01  -1.4557836e-02
   5.4600000e+00   3.8235173e-01  -1.4550516e-02
   5.4700000e+00   3.8234557e-01  -1.4544307e-02
   5.4800000e+00   3.8233853e-01  -1.4539038e-02
   5.4900000e+00   3.8232999e-01  -1.4534358e-02
   5.5000000e+00   3.8231832e-01  -1.4530101e-02
   5.5100000e+00   3.8230828e-01  -1.4526257e-02
   5.5200000e+00   3.8230001e-01  -1.4522901e-02
   5.5300000e+00   3.8229047e-01  -1.4519948e-02
   5.5400000e+00   3.8227874e-01  -1.4517204e-02
   5.5500000e+00   3.8226545e-01  -1.4514654e-02
   5.5600000e+00   3.8225262e-01  -1.4512383e-02
   5.5700000e+00   3.8224009e-01  -1.4510342e-02
   5.5800000e+00   3.8222637e-01  -1.4508452e-02
   5.5900000e+00   3.8221141e-01  -1.4506674e-02
   5.6000000e+00   3.8219630e-01  -1.4505007e-02
   5.6100000e+00   3.8218137e-01  -1.4503469e-02
   5.6200000e+00   3.8216677e-01  -1.4502057e-02
   5.6300000e+00   3.8215146e-01  -1.4500712e-02
   5.6400000e+00   3.8213467e-01  -1.4499420e-02
   5.6500000e+00   3.8211754e-01  -1.4498204e-02
   5.6600000e+00   3.8210154e-01  -1.4497071e-02
   5.6700000e+00   3.8208604e-01  -1.4496006e-02
   5.6800000e+00   3.8206923e-01  -1.4494958e-02
   5.6900000e+00   3.8205171e-01  -1.4493929e-02
   5.7000000e+00   3.8203496e-01  -1.4492961e-02
   5.7100000e+00   3.8201934e-01  -1.4492060e-02
   5.7200000e+00   3.8200376e-01  -1.4491187e-02
   5.7300000e+00   3.8198717e-01  -1.4490322e-02
   5.7400000e+00   3.8197043e-01  -1.4489485e-02
   5.7500000e+00   3.8741703e-01  -1.4903139e-02
   5.7600000e+00   3.8743276e-01  -1.4799249e-02
   5.7700000e+00   3.8136874e-01  -1.4873755e-02
   5.7800000e+00   3.8057707e-01  -1.4783245e-02
   5.7900000e+00   3.7958990e-01  -1.4647919e-02
   5.8000000e+00   3.7871810e-01  -1.4533656e-02
   5.8100000e+00   3.7798570e-01  -1.4438819e-02
   5.8200000e+00   3.7742761e-01  -1.4367632e-02
   5.8300000e+00   3.7702978e-01  -1.4317607e-02
   5.8400000e+00   3.7675984e-01  -1.4284467e-02
   5.8500000e+00   3.7658214e-01  -1.4263050e-02
   5.8600000e+00   3.7646577e-01  -1.4249366e-02
   5.8700000e+00   3.7639115e-01  -1.4240819e-02
   5.8800000e+00   3.7634342e-01  -1.4235512e-02
   5.8900000e+00   3.7631234e-01  -1.4232250e-02
   5.9000000e+00   3.7629234e-01  -1.4230219e-02
   5.9100000e+00   3.7627920e-01  -1.4228992e-02
   5.9200000e+00   3.7626984e-01  -1.4228354e-02
   5.9300000e+00   3.7626324e-01  -1.4228047e-02
   5.9400000e+00   3.7625858e-01  -1.4227921e-02
   5.9500000e+00   3.7625520e-01  -1.4227903e-02
   5.9600000e+00   3.7625272e-01  -1.4227943e-02
   5.9700000e+00   3.7625039e-01  -1.4228082e-02
   5.9800000e+00   3.7624852e-01  -1.4228229e-02
   5.9900000e+00   3.7624696e-01  -1.4228379e-02
   6.0000000e+00   3.7624535e-01  -1.4228571e-02
   6.0100000e+00   3.7624366e-01  -1.4228795e-02
   6.0200000e+00   3.7624205e-01  -1.4229022e-02
   6.0300000e+00   3.7624058e-01  -1.4229236e-02
   6.0400000e+00   3.7623928e-01  -1.4229427e-02
   6.0500000e+00   3.7623788e-01  -1.4229639e-02
   6.0600000e+00   3.7623635e-01  -1.4229873e-02
   6.0700000e+00   3.7623488e-01  -1.4230100e-02
   6.0800000e+00   3.7623358e-01  -1.4230300e-02
   6.0900000e+00   3.7623234e-01  -1.4230491e-02
   6.1000000e+00   3.7623099e-01  -1.4230701e-02
   6.1100000e+00   3.7622952e-01  -1.4230929e-02
   6.1200000e+00   3.7622813e-01  -1.4231146e-02
   6.1300000e+00   3.7622699e-01  -1.4231324e-02
   6.1400000e+00   3.7622588e-01  -1.4231497e-02
   6.1500000e+00   3.7622454e-01  -1.4231705e-02
   6.1600000e+00   3.7622314e-01  -1.4231923e-02
   6.1700000e+00   3.7622188e-01  -1.4232120e-02
   6.1800000e+00   3.8347200e-01  -1.4896524e-02
   6.1900000e+00   3.8293219e-01  -1.4787383e-02
   6.2000000e+00   3.8205253e-01  -1.4619375e-02
   6.2100000e+00   3.8118580e-01  -1.4454023e-02
   6.2200000e+00   3.8046689e-01  -1.4319099e-02
   6.2300000e+00   3.8330946e-01  -1.4890195e-02
   6.2400000e+00   3.8310797e-01  -1.4856827e-02
   6.2500000e+00   3.8292752e-01  -1.4822379e-02
   6.2600000e+00   3.8273751e-01  -1.4785778e-02
   6.2700000e+00   3.8254994e-01  -1.4747957e-02
   6.2800000e+00   3.8236848e-01  -1.4709613e-02
   6.2900000e+00   3.8219586e-01  -1.4671371e-02
   6.3000000e+00   3.8204600e-01  -1.4636534e-02
   6.3100000e+00   3.8191729e-01  -1.4605075e-02
   6.3200000e+00   3.8181401e-01  -1.4578476e-02
   6.3300000e+00   3.8173035e-01  -1.4556014e-02
   6.3400000e+00   3.8758179e-01  -1.5467574e-02
   6.3500000e+00   3.8816654e-01  -1.5546158e-02
   6.3600000e+00   3.8812010e-01  -1.5543566e-02
   6.3700000e+00   3.8634250e-01  -1.5130478e-02
   6.3800000e+00   3.8843919e-01  -1.5282768e-02
   6.3900000e+00   3.8502112e-01  -1.5102762e-02
   6.4000000e+00   3.8482820e-01  -1.5076944e-02
   6.4100000e+00   3.8468787e-01  -1.5054264e-02
   6.4200000e+00   3.8455259e-01  -1.5033429e-02
   6.4300000e+00   3.8442527e-01  -1.5013678e-02
   6.4400000e+00   3.8430820e-01  -1.4995479e-02
   6.4500000e+00   3.8419720e-01  -1.4977927e-02
   6.4600000e+00   3.8409728e-01  -1.4961770e-02
   6.4700000e+00   3.8400876e-01  -1.4947160e-02
   6.4800000e+00   3.8392988e-01  -1.4933987e-02
   6.4900000e+00   3.8386147e-01  -1.4922444e-02
   6.5000000e+00   3.8380236e-01  -1.4912077e-02
   6.5100000e+00   3.8375168e-01  -1.4902938e-02
   6.5200000e+00   3.8370831e-01  -1.4895009e-02
   6.5300000e+00   3.8367126e-01  -1.4888037e-02
   6.5400000e+00   3.8364007e-01  -1.4881890e-02
   6.5500000e+00   3.8361401e-01  -1.4876501e-02
   6.5600000e+00   3.8359202e-01  -1.4871892e-02
   6.5700000e+00   3.8357362e-01  -1.4868003e-02
   6.5800000e+00   3.8355820e-01  -1.4864482e-02
   6.5900000e+00   3.8354526e-01  -1.4861204e-02
   6.6000000e+00   3.8353438e-01  -1.4858368e-02
   6.6100000e+00   3.8352544e-01  -1.4856142e-02
   6.6200000e+00   3.8351797e-01  -1.4854172e-02
   6.6300000e+00   3.8351154e-01  -1.4852163e-02
   6.6400000e+00   3.8350608e-01  -1.4850281e-02
   6.6500000e+00   3.8350159e-01  -1.4848724e-02
   6.6600000e+00   3.8349786e-01  -1.4847429e-02
   6.6700000e+00   3.8349467e-01  -1.4846181e-02
   6.6800000e+00   3.8349188e-01  -1.4844852e-02
   6.6900000e+00   3.8348954e-01  -1.4843669e-02
   6.7000000e+00   3.8348761e-01  -1.4842716e-02
   6.7100000e+00   3.8348594e-01  -1.4841784e-02
   6.7200000e+00   3.8348445e-01  -1.4840772e-02
   6.7300000e+00   3.8348314e-01  -1.4839734e-02
   6.7400000e+00   3.8348203e-01  -1.4838818e-02
   6.7500000e+00   3.8348111e-01  -1.4838070e-02
   6.7600000e+00   3.8348029e-01  -1.4837317e-02
   6.7700000e+00   3.8347954e-01  -1.4836468e-02
   6.7800000e+00   3.8347886e-01  -1.4835619e-02
   6.7900000e+00   3.8347827e-01  -1.4834866e-02
   6.8000000e+00   3.8347777e-01  -1.4834182e-02
   6.8100000e+00   3.8347731e-01  -1.4833485e-02
   6.8200000e+00   3.8347687e-01  -1.4832745e-02
   6.8300000e+00   3.8347647e-01  -1.4832023e-02
   6.8400000e+00   3.8347613e-01  -1.4831382e-02
   6.8500000e+00   3.8347582e-01  -1.4830768e-02
   6.8600000e+00   3.8347551e-01  -1.4830112e-02
   6.8700000e+00   3.8347522e-01  -1.4829436e-02
   6.8800000e+00   3.8347495e-01  -1.4828778e-02
   6.8900000e+00   3.8347470e-01  -1.4828171e-02
   6.9000000e+00   3.8347448e-01  -1.4827593e-02
   6.9100000e+00   3.8347425e-01  -1.4826986e-02
   6.9200000e+00   3.8347403e-01  -1.4826354e-02
   6.9300000e+00   3.8347381e-01  -1.4825736e-02
   6.9400000e+00   3.8347361e-01  -1.4825149e-02
   6.9500000e+00   3.8347342e-01  -1.4824586e-02
   6.9600000e+00   3.8347323e-01  -1.4824010e-02
   6.9700000e+00   3.8347304e-01  -1.4823412e-02
   6.9800000e+00   3.8347285e-01  -1.4822830e-02
   6.9900000e+00   3.8347268e-01  -1.4822281e-02
   7.0000000e+00   3.8347252e-01  -1.4821743e-02
   7.0100000e+00   3.8347234e-01  -1.4821186e-02
   7.0200000e+00   3.8347217e-01  -1.4820624e-02
   7.0300000e+00   3.8554074e-01  -1.5262982e-02
   7.0400000e+00   3.8540393e-01  -1.5249411e-02
   7.0500000e+00   3.8535123e-01  -1.5239722e-02
   7.0600000e+00   3.8528786e-01  -1.5229431e-02
   7.0700000e+00   3.8522741e-01  -1.5219522e-02
   7.0800000e+00   3.8516903e-01  -1.5209825e-02
   7.0900000e+00   3.8511421e-01  -1.5200452e-02
   7.1000000e+00   3.8506096e-01  -1.5191522e-02
   7.1100000e+00   3.8501045e-01  -1.5182901e-02
   7.1200000e+00   3.8496184e-01  -1.5174710e-02
   7.1300000e+00   3.8491580e-01  -1.5167037e-02
   7.1400000e+00   3.8487366e-01  -1.5159935e-02
   7.1500000e+00   3.8483449e-01  -1.5153359e-02
   7.1600000e+00   3.8479813e-01  -1.5147227e-02
   7.1700000e+00   3.8476427e-01  -1.5141407e-02
   7.1800000e+00   3.8473327e-01  -1.5136210e-02
   7.1900000e+00   3.8470506e-01  -1.5131488e-02
   7.2000000e+00   3.8467906e-01  -1.5127134e-02
   7.2100000e+00   3.8465497e-01  -1.5123094e-02
   7.2200000e+00   3.8463290e-01  -1.5119355e-02
   7.2300000e+00   3.8461303e-01  -1.5115993e-02
   7.2400000e+00   3.8459485e-01  -1.5112936e-02
   7.2500000e+00   3.8457768e-01  -1.5110043e-02
   7.2600000e+00   3.8456185e-01  -1.5107389e-02
   7.2700000e+00   3.8454770e-01  -1.5105008e-02
   7.2800000e+00   3.8453493e-01  -1.5102851e-02
   7.2900000e+00   3.8452301e-01  -1.5100828e-02
   7.3000000e+00   3.8451153e-01  -1.5098883e-02
   7.3100000e+00   3.8450096e-01  -1.5097109e-02
   7.3200000e+00   3.8449160e-01  -1.5095530e-02
   7.3300000e+00   3.8448296e-01  -1.5094071e-02
   7.3400000e+00   3.8447458e-01  -1.5092641e-02
   7.3500000e+00   3.8446677e-01  -1.5091314e-02
   7.3600000e+00   3.8445978e-01  -1.5090120e-02
   7.3700000e+00   3.8445344e-01  -1.5089018e-02
   7.3800000e+00   3.8444743e-01  -1.5087970e-02
   7.3900000e+00   3.8444163e-01  -1.5086965e-02
   7.4000000e+00   3.8443622e-01  -1.5086021e-02
   7.4100000e+00   3.8443133e-01  -1.5085166e-02
   7.4200000e+00   3.8442683e-01  -1.5084349e-02
   7.4300000e+00   3.8442253e-01  -1.5083554e-02
   7.4400000e+00   3.8441845e-01  -1.5082804e-02
   7.4500000e+00   3.8441467e-01  -1.5082109e-02
   7.4600000e+00   3.8441119e-01  -1.5081455e-02
   7.4700000e+00   3.8440796e-01  -1.5080822e-02
   7.4800000e+00   3.8440487e-01  -1.5080202e-02
   7.4900000e+00   3.8440193e-01  -1.5079613e-02
   7.5000000e+00   3.8439922e-01  -1.5079062e-02
   7.5100000e+00   3.8439672e-01  -1.5078533e-02
   7.5200000e+00   3.8439440e-01  -1.5078014e-02
   7.5300000e+00   3.8439219e-01  -1.5077513e-02
   7.5400000e+00   3.8439010e-01  -1.5077038e-02
   7.5500000e+00   3.8438816e-01  -1.5076584e-02
   7.5600000e+00   3.8438638e-01  -1.5076138e-02
   7.5700000e+00   3.8438471e-01  -1.5075700e-02
   7.5800000e+00   3.8438313e-01  -1.5075281e-02
   7.5900000e+00   3.8438164e-01  -1.5074883e-02
   7.6000000e+00   3.8438027e-01  -1.5074495e-02
   7.6100000e+00   3.8437900e-01  -1.5074109e-02
   7.6200000e+00   3.8437783e-01  -1.5073729e-02
   7.6300000e+00   3.8437672e-01  -1.5073364e-02
   7.6400000e+00   3.8437567e-01  -1.5073011e-02
   7.6500000e+00   3.8437471e-01  -1.5072662e-02
   7.6600000e+00   3.8437384e-01  -1.5072317e-02
   7.6700000e+00   3.8437302e-01  -1.5071980e-02
   7.6800000e+00   3.8437225e-01  -1.5071651e-02
   7.6900000e+00   3.8437153e-01  -1.5071330e-02
   7.7000000e+00   3.8437088e-01  -1.5071012e-02
   7.7100000e+00   3.8437028e-01  -1.5070698e-02
   7.7200000e+00   3.8436973e-01  -1.5070390e-02
   7.7300000e+00   3.8436921e-01  -1.5070087e-02
   7.7400000e+00   3.8436874e-01  -1.5069789e-02
   7.7500000e+00   3.8436832e-01  -1.5069494e-02
   7.7600000e+00   3.8436793e-01  -1.5069203e-02
   7.7700000e+00   3.8436757e-01  -1.5068914e-02
   7.7800000e+00   3.8436725e-01  -1.5068630e-02
   7.7900000e+00   3.8436696e-01  -1.5068351e-02
   7.8000000e+00   3.8436670e-01  -1.5068075e-02
   7.8100000e+00   3.8436647e-01  -1.5067800e-02
   7.8200000e+00   3.8436627e-01  -1.5067526e-02
   7.8300000e+00   3.8436609e-01  -1.5067256e-02
   7.8400000e+00   3.8436593e-01  -1.5066991e-02
   7.8500000e+00   3.8436579e-01  -1.5066728e-02
   7.8600000e+00   3.8436567e-01  -1.5066466e-02
   7.8700000e+00   3.8436558e-01  -1.5066204e-02
   7.8800000e+00   3.8436550e-01  -1.5065946e-02
   7.8900000e+00   3.8436544e-01  -1.5065691e-02
   7.9000000e+00   3.8436540e-01  -1.5065438e-02
   7.9100000e+00   3.8436537e-01  -1.5065186e-02
   7.9200000e+00   3.8436536e-01  -1.5064935e-02
   7.9300000e+00   3.8436535e-01  -1.5064687e-02
   7.9400000e+00   3.8436536e-01  -1.5064442e-02
   7.9500000e+00   3.8436539e-01  -1.5064198e-02
   7.9600000e+00   3.8436542e-01  -1.5063954e-02
   7.9700000e+00   3.8436547e-01  -1.5063712e-02
   7.9800000e+00   3.8436552e-01  -1.5063472e-02
   7.9900000e+00   3.8436558e-01  -1.5063235e-02
   8.0000000e+00   3.8436565e-01  -1.5062998e-02
   8.0100000e+00   3.8436573e-01  -1.5062763e-02
   8.0200000e+00   3.8436582e-01  -1.5062528e-02
   8.0300000e+00   3.8436592e-01  -1.5062295e-02
   8.0400000e+00   3.8436602e-01  -1.5062063e-02
   8.0500000e+00   3.8436613e-01  -1.5061834e-02
   8.0600000e+00   3.8551187e-01  -1.5214896e-02
   8.0700000e+00   3.8551552e-01  -1.5215724e-02
   8.0800000e+00   3.8550407e-01  -1.5212551e-02
   8.0900000e+00   3.8549659e-01  -1.5210524e-02
   8.1000000e+00   3.8548895e-01  -1.5208466e-02
   8.1100000e+00   3.8548180e-01  -1.5206522e-02
   8.1200000e+00   3.8547571e-01  -1.5204814e-02
   8.1300000e+00   3.8546882e-01  -1.5202900e-02
   8.1400000e+00   3.8546227e-01  -1.5201057e-02
   8.1500000e+00   3.8545544e-01  -1.5199153e-02
   8.1600000e+00   3.8544876e-01  -1.5197285e-02
   8.1700000e+00   3.8544263e-01  -1.5195526e-02
   8.1800000e+00   3.8543672e-01  -1.5193826e-02
   8.1900000e+00   3.8543143e-01  -1.5192273e-02
   8.2000000e+00   3.8542633e-01  -1.5190756e-02
   8.2100000e+00   3.8542068e-01  -1.5189113e-02
   8.2200000e+00   3.8541526e-01  -1.5187524e-02
   8.2300000e+00   3.8541011e-01  -1.5186006e-02
   8.2400000e+00   3.8540521e-01  -1.5184546e-02
   8.2500000e+00   3.8540062e-01  -1.5183159e-02
   8.2600000e+00   3.8539595e-01  -1.5181754e-02
   8.2700000e+00   3.8539154e-01  -1.5180414e-02
   8.2800000e+00   3.8538749e-01  -1.5179161e-02
   8.2900000e+00   3.8538332e-01  -1.5177885e-02
   8.3000000e+00   3.8537915e-01  -1.5176613e-02
   8.3100000e+00   3.8537517e-01  -1.5175392e-02
   8.3200000e+00   3.8537141e-01  -1.5174226e-02
   8.3300000e+00   3.8536789e-01  -1.5173114e-02
   8.3400000e+00   3.8536443e-01  -1.5172021e-02
   8.3500000e+00   3.8536095e-01  -1.5170931e-02
   8.3600000e+00   3.8535762e-01  -1.5169881e-02
   8.3700000e+00   3.8535454e-01  -1.5168887e-02
   8.3800000e+00   3.8535156e-01  -1.5167926e-02
   8.3900000e+00   3.8534858e-01  -1.5166972e-02
   8.4000000e+00   3.8534566e-01  -1.5166036e-02
   8.4100000e+00   3.8534287e-01  -1.5165135e-02
   8.4200000e+00   3.8534032e-01  -1.5164290e-02
   8.4300000e+00   3.8533788e-01  -1.5163476e-02
   8.4400000e+00   3.8533536e-01  -1.5162655e-02
   8.4500000e+00   3.8533291e-01  -1.5161853e-02
   8.4600000e+00   3.8533061e-01  -1.5161090e-02
   8.4700000e+00   3.8532840e-01  -1.5160350e-02
   8.4800000e+00   3.8532624e-01  -1.5159625e-02
   8.4900000e+00   3.8532408e-01  -1.5158910e-02
   8.5000000e+00   3.8532200e-01  -1.5158217e-02
   8.5100000e+00   3.8532006e-01  -1.5157558e-02
   8.5200000e+00   3.8531818e-01  -1.5156918e-02
   8.5300000e+00   3.8531631e-01  -1.5156285e-02
   8.5400000e+00   3.8531447e-01  -1.5155665e-02
   8.5500000e+00   3.8531269e-01  -1.5155060e-02
   8.5600000e+00   3.8531098e-01  -1.5154476e-02
   8.5700000e+00   3.8530934e-01  -1.5153910e-02
   8.5800000e+00   3.8530773e-01  -1.5153359e-02
   8.5900000e+00   3.8530614e-01  -1.5152816e-02
   8.6000000e+00   3.8530460e-01  -1.5152286e-02
   8.6100000e+00   3.8530311e-01  -1.5151772e-02
   8.6200000e+00   3.8530167e-01  -1.5151271e-02
   8.6300000e+00   3.8530025e-01  -1.5150780e-02
   8.6400000e+00   3.8529885e-01  -1.5150298e-02
   8.6500000e+00   3.8529749e-01  -1.5149828e-02
   8.6600000e+00   3.8529620e-01  -1.5149375e-02
   8.6700000e+00   3.8529492e-01  -1.5148928e-02
   8.6800000e+00   3.8529365e-01  -1.5148487e-02
   8.6900000e+00   3.8529240e-01  -1.5148053e-02
   8.7000000e+00   3.8529120e-01  -1.5147631e-02
   8.7100000e+00   3.8529003e-01  -1.5147222e-02
   8.7200000e+00   3.8528889e-01  -1.5146819e-02
   8.7300000e+00   3.8528775e-01  -1.5146420e-02
   8.7400000e+00   3.8528663e-01  -1.5146029e-02
   8.7500000e+00   3.8528555e-01  -1.5145647e-02
   8.7600000e+00   3.8528449e-01  -1.5145273e-02
   8.7700000e+00   3.8528345e-01  -1.5144905e-02
   8.7800000e+00   3.8528242e-01  -1.5144543e-02
   8.7900000e+00   3.8528142e-01  -1.5144189e-02
   8.8000000e+00   3.8528044e-01  -1.5143841e-02
   8.8100000e+00   3.8527947e-01  -1.5143497e-02
   8.8200000e+00   3.8527852e-01  -1.5143159e-02
   8.8300000e+00   3.8527758e-01  -1.5142827e-02
   8.8400000e+00   3.8527666e-01  -1.5142501e-02
   8.8500000e+00   3.8527576e-01  -1.5142179e-02
   8.8600000e+00   3.8527487e-01  -1.5141861e-02
   8.8700000e+00   3.8527399e-01  -1.5141549e-02
   8.8800000e+00   3.8527314e-01  -1.5141241e-02
   8.8900000e+00   3.8527229e-01  -1.5140938e-02
   8.9000000e+00   3.8527145e-01  -1.5140638e-02
   8.9100000e+00   3.8527062e-01  -1.5140342e-02
   8.9200000e+00   3.8526982e-01  -1.5140052e-02
   8.9300000e+00   3.8526902e-01  -1.5139766e-02
   8.9400000e+00   3.8526824e-01  -1.5139482e-02
   8.9500000e+00   3.8526746e-01  -1.5139202e-02
   8.9600000e+00   3.8526669e-01  -1.5138925e-02
   8.9700000e+00   3.8526595e-01  -1.5138654e-02
   8.9800000e+00   3.8526521e-01  -1.5138387e-02
   8.9900000e+00   3.8526448e-01  -1.5138122e-02
   9.0000000e+00   3.8526375e-01  -1.5137859e-02
   9.0100000e+00   3.8526304e-01  -1.5137600e-02
   9.0200000e+00   3.8526235e-01  -1.5137347e-02
   9.0300000e+00   3.8526166e-01  -1.5137095e-02
   9.0400000e+00   3.8526097e-01  -1.5136845e-02
   9.0500000e+00   3.8526029e-01  -1.5136598e-02
   9.0600000e+00   3.8525963e-01  -1.5136355e-02
   9.0700000e+00   3.8525898e-01  -1.5136116e-02
   9.0800000e+00   3.8525834e-01  -1.5135878e-02
   9.0900000e+00   3.8525769e-01  -1.5135641e-02
   9.1000000e+00   3.8525706e-01  -1.5135408e-02
   9.1100000e+00   3.8525645e-01  -1.5135179e-02
   9.1200000e+00   3.8525584e-01  -1.5134952e-02
   9.1300000e+00   3.8525523e-01  -1.5134727e-02
   9.1400000e+00   3.8525463e-01  -1.5134503e-02
   9.1500000e+00   3.8525404e-01  -1.5134283e-02
   9.1600000e+00   3.8525346e-01  -1.5134066e-02
   9.1700000e+00   3.8525289e-01  -1.5133851e-02
   9.1800000e+00   3.8525232e-01  -1.5133637e-02
   9.1900000e+00   3.8525176e-01  -1.5133426e-02
   9.2000000e+00   3.8525121e-01  -1.5133217e-02
   9.2100000e+00   3.8525066e-01  -1.5133012e-02
   9.2200000e+00   3.8525013e-01  -1.5132808e-02
   9.2300000e+00   3.8524960e-01  -1.5132606e-02
   9.2400000e+00   3.8524907e-01  -1.5132405e-02
   9.2500000e+00   3.8524855e-01  -1.5132208e-02
   9.2600000e+00   3.8524805e-01  -1.5132013e-02
   9.2700000e+00   3.8524754e-01  -1.5131820e-02
   9.2800000e+00   3.8524705e-01  -1.5131628e-02
   9.2900000e+00   3.8524656e-01  -1.5131438e-02
   9.3000000e+00   3.8524607e-01  -1.5131251e-02
   9.3100000e+00   3.8524560e-01  -1.5131066e-02
   9.3200000e+00   3.8524513e-01  -1.5130882e-02
   9.3300000e+00   3.8524466e-01  -1.5130700e-02
   9.3400000e+00   3.8524420e-01  -1.5130520e-02
   9.3500000e+00   3.8524375e-01  -1.5130342e-02
   9.3600000e+00   3.8524331e-01  -1.5130167e-02
   9.3700000e+00   3.8524287e-01  -1.5129992e-02
   9.3800000e+00   3.8524243e-01  -1.5129820e-02
   9.3900000e+00   3.8524200e-01  -1.5129649e-02
   9.4000000e+00   3.8524158e-01  -1.5129481e-02
   9.4100000e+00   3.8524117e-01  -1.5129314e-02
   9.4200000e+00   3.8524076e-01  -1.5129149e-02
   9.4300000e+00   3.8524035e-01  -1.5128985e-02
   9.4400000e+00   3.8523995e-01  -1.5128823e-02
   9.4500000e+00   3.8523956e-01  -1.5128664e-02
   9.4600000e+00   3.8523917e-01  -1.5128505e-02
   9.4700000e+00   3.8523879e-01  -1.5128349e-02
   9.4800000e+00   3.8523841e-01  -1.5128194e-02
   9.4900000e+00   3.8523804e-01  -1.5128040e-02
   9.5000000e+00   3.8523767e-01  -1.5127888e-02
   9.5100000e+00   3.8523731e-01  -1.5127738e-02
   9.5200000e+00   3.8523695e-01  -1.5127590e-02
   9.5300000e+00   3.8523660e-01  -1.5127443e-02
   9.5400000e+00   3.8523626e-01  -1.5127297e-02
   9.5500000e+00   3.8523591e-01  -1.5127153e-02
   9.5600000e+00   3.8523558e-01  -1.5127011e-02
   9.5700000e+00   3.8523525e-01  -1.5126870e-02
   9.5800000e+00   3.8523492e-01  -1.5126731e-02
   9.5900000e+00   3.8523460e-01  -1.5126593e-02
   9.6000000e+00   3.8523428e-01  -1.5126457e-02
   9.6100000e+00   3.8523397e-01  -1.5126322e-02
   9.6200000e+00   3.8523366e-01  -1.5126189e-02
   9.6300000e+00   3.8523336e-01  -1.5126057e-02
